time	HR1	HR2	Resp1	Resp2	Study	Group	Trial	Condition
13.234775	-0.46035478871797714	0.8197844622653342	-0.7203231699462822	0.46491551553015775	2	210	1	Conversation
13.2514416	-0.31375206396780014	1.1102817019972833	-1.1023966500363624	-0.03207974453709043	2	210	1	Conversation
13.2681083	-0.5710023099818005	1.0472392369944266	-0.9415260039221828	-0.6938585155613093	2	210	1	Conversation
13.2847749	-0.8145547493868937	0.4972006371721615	-1.0002245523757989	-1.564200712480128	2	210	1	Conversation
13.3014417	-0.8254421542597977	0.1050204840452319	-0.9782805909131983	0.1663541576726861	2	210	1	Conversation
13.3181083	-0.7653185510634934	-0.6022034362463776	-1.059603584609542	0.18688548416863027	2	210	1	Conversation
13.3347752	-0.5460463646539637	-0.9320411844106418	-0.4943930086698202	0.44206493193603535	2	210	1	Conversation
13.3514416	-0.13248677983387475	-1.1213647761068055	-0.8397232673545665	-0.03308736102611397	2	210	1	Conversation
13.3681084	0.10922219079795295	-1.34524231729583	-0.856389304303781	0.850710332221666	2	210	1	Conversation
13.3847749	0.12162418764522885	-1.353940691199859	-0.8602971033749252	-0.9325261678132478	2	210	1	Conversation
13.4014416	0.04503775055006551	-0.3145768628352814	-0.6203552804483944	-1.256803841327819	2	210	1	Conversation
13.4181082	-0.1623695458270667	0.41009942592490894	-1.2459776206063002	-0.9782339684156186	2	210	1	Conversation
13.4347751	-0.30279044197771254	1.1146203612292085	-2.509786916415284	-2.062024734245516	2	210	1	Conversation
13.4514417	-0.018756610157744717	1.6904561625760668	-1.4802645159153822	1.3589860795704196	2	210	1	Conversation
13.4681085	0.34378697248610596	1.5595486793082791	0.06626362647608532	1.3440553949679124	2	210	1	Conversation
13.484775	0.47978298079708737	0.5849038815709217	0.005069861806265752	1.5073819308336647	2	210	1	Conversation
13.5014416	0.33709547278326224	0.30064619764296585	0.0881170925289523	2.0591410591932306	2	210	1	Conversation
13.5181083	-0.045597177826194955	0.45782124763063053	0.07529867428353233	1.3370513752627735	2	210	1	Conversation
13.5347749	-0.2798049435241053	0.9737450801436877	-0.5034600064519991	0.06613542412675068	2	210	1	Conversation
13.5514417	-0.1975519767709936	1.6747927252800197	-2.5667624189342497	-1.3134366707697198	2	210	1	Conversation
13.5681083	0.11679374371024309	1.9070471876347934	-0.6763772675535653	1.7562895871218096	2	210	1	Conversation
13.5847752	0.42226506671972047	1.273928012904381	0.6735490691244028	0.5813718399202829	2	210	1	Conversation
13.6014416	0.5887298396837423	-0.2715915433800118	0.9116670834996724	0.2846140817486346	2	210	1	Conversation
13.6181084	0.5989978306070719	-0.6056070624421372	0.7513129378412732	0.15730442308251072	2	210	1	Conversation
13.6347749	0.5796296252014062	-0.5358870694248927	0.38036485344749227	-0.3640952558822036	2	210	1	Conversation
13.6514416	0.1740281554347671	-0.25128291394150487	-8.486851705586162e-4	-1.2644315962818593	2	210	1	Conversation
13.6681082	-0.92124966396386	-0.07113028121685316	0.39768984906582205	-1.1370379820880814	2	210	1	Conversation
13.6847751	-1.4174026294044084	0.2508932405112266	0.21506798628650706	-0.07417717480154103	2	210	1	Conversation
13.7014417	-1.3884696314672302	0.23541310940025606	-0.46607426190876783	-0.40576271548587967	2	210	1	Conversation
13.7181085	-1.2527179065111493	0.22765727608300876	-0.7520211547191873	-0.5169228990725562	2	210	1	Conversation
13.734775	-1.0481465833601586	0.4138229995378861	-0.25751529449459276	-0.9142743420946012	2	210	1	Conversation
13.7514416	-0.7749994881072994	0.49707344706973006	0.06334872169940274	-1.9497082200684253	2	210	1	Conversation
13.7681083	-0.6803895472130704	0.431586169169128	-0.3018545906166153	-2.5613755467798316	2	210	1	Conversation
13.7847749	-0.7416520841792343	-0.1062076441814285	0.44227910630603356	-1.7652841894909563	2	210	1	Conversation
13.8014417	-1.0018284895276504	-0.2753368965116521	0.49245600026945124	0.7815065636444172	2	210	1	Conversation
13.8181083	-1.4593923176495909	-0.5125496863719278	-0.0902091512303896	0.8794826997475672	2	210	1	Conversation
13.8347752	-1.6082408312613488	-1.2842555111140213	0.6505937749531596	-0.44984946336613263	2	210	1	Conversation
13.8514416	-1.3959232811677678	-1.0399265541145697	-0.09968514696721628	-0.2714343747078934	2	210	1	Conversation
13.8681084	-0.9811163915171351	-0.2942044763806346	-0.21071242590930717	-0.24036026547690592	2	210	1	Conversation
13.8847749	-0.614392943042293	0.05350877838099599	-0.3232267363808924	-0.297698587406589	2	210	1	Conversation
13.9014416	-0.44087719220594107	0.5942494482583331	0.7294490260792637	1.279605761613531	2	210	1	Conversation
13.9181082	-0.5730272765392683	0.45891089047820144	0.6927724241770516	2.040253105842169	2	210	1	Conversation
13.9347751	-1.1866295334025836	-1.2381958306270393	-0.2793632617299268	1.8964145160768175	2	210	1	Conversation
13.9514417	-1.945545880748238	-1.881981710406208	-0.6996866596710685	1.7672486762144943	2	210	1	Conversation
13.9681085	-2.101596655559817	-2.35178110504455	-0.6626599527581253	1.1990782163238423	2	210	1	Conversation
13.984775	-1.9213721697659203	-2.52936062006925	0.07028571509677094	-0.026638808050861152	2	210	1	Conversation
14.0014416	-1.484451111721809	-2.089035792928269	-0.2119861074068635	0.08450403679822621	2	210	1	Conversation
14.0181083	-1.174068901864077	-0.9844265479320264	0.40484753106573923	0.9509721078808322	2	210	1	Conversation
14.0347749	-1.1702746484765378	-0.5739447108547746	-0.4302622621863827	0.30309971102509264	2	210	1	Conversation
14.0514417	-1.0563254151957544	-0.46395476892261656	-0.1977517947509627	-0.9803143342775078	2	210	1	Conversation
14.0681083	-0.8537202828663013	-0.4418353144647306	0.5290590529319473	0.2938431835034673	2	210	1	Conversation
14.0847752	-0.7117812773423654	-0.06219934473601998	1.024177346514486	0.044232270491885085	2	210	1	Conversation
14.1014416	-0.6223837699056871	0.02619996774391191	-1.1837256944761623	-1.0522862857491482	2	210	1	Conversation
14.1181084	-0.473653722289509	0.09618215339178637	-1.4238604666171668	-1.291178873452663	2	210	1	Conversation
14.1347749	-0.3087869036542306	0.1505018544784621	-0.026909809604572493	-1.0182810024242115	2	210	1	Conversation
14.1514416	-0.22534013170812836	0.06328822051894907	-0.9225960486020629	-0.8886454002491325	2	210	1	Conversation
14.1681082	-0.21747346902656292	-0.09192910226286563	-0.32644783739484623	-0.024831286612878013	2	210	1	Conversation
14.1847751	-0.16653484962653517	-1.0943356503121908	-0.3753965530868352	0.013550795781178434	2	210	1	Conversation
14.2014417	-0.16276208754638893	-1.2767666817383951	-0.9555030782143863	-0.5408161829385365	2	210	1	Conversation
14.2181085	-0.35250606177372595	-0.7802395875571774	0.5432886026715463	0.06218135284279512	2	210	1	Conversation
14.234775	-0.4870317973367106	-0.10177442601567327	0.6106152046683682	-0.27868100424765296	2	210	1	Conversation
14.2514416	-0.5009230608861432	0.16783810362356538	0.012764506404529885	0.5173845581803193	2	210	1	Conversation
14.2681083	-0.36435266133174626	0.04944955628048029	0.2663035763794737	0.5136553781840644	2	210	1	Conversation
14.2847749	-0.09247355321507174	-0.6031326194905661	0.2834334150796362	-0.1868575319855236	2	210	1	Conversation
14.3014417	0.30836078579711806	-0.9056274967468702	0.03275003027396625	0.18287946733410848	2	210	1	Conversation
14.3181083	0.8665839533435314	-0.9458442449477781	0.9430561737307921	-0.7529641698021132	2	210	1	Conversation
14.3347752	1.2452607896075643	-0.8297511216780097	0.9817444842986249	0.4572521468267752	2	210	1	Conversation
14.3514416	1.049281874057024	-0.5074111967063524	0.6906465281703935	-0.3690624199757661	2	210	1	Conversation
14.3681084	-0.6715024519312152	-0.4157075139473008	0.015931130285675967	-0.6989370874476438	2	210	1	Conversation
14.3847749	-2.1927790332967265	-0.5281581889765424	-1.5300887087720587	0.07618074496621638	2	210	1	Conversation
14.4014416	-2.0461355441082123	-0.6934984529190108	-0.9121604581014855	0.8683992451809881	2	210	1	Conversation
14.4181082	-1.3105745109303923	-0.8849859245877967	-0.6893033999247078	0.03964956176882882	2	210	1	Conversation
14.4347751	-0.7965323008075037	-1.2482374368135765	-0.6351451780921311	-0.970759727093417	2	210	1	Conversation
14.4514417	-0.5521043808115581	-1.0981973800057179	-0.507346423907759	-0.2843340509959632	2	210	1	Conversation
14.4681085	-0.2763821626363648	-0.6340101652728583	0.4142392252281947	-0.3067474917159017	2	210	1	Conversation
14.484775	0.14265893665855198	-0.34955284528450276	1.202699115142611	-1.2976324699425177	2	210	1	Conversation
14.5014416	0.3948705087215827	0.06579181715691952	0.7850127170548793	0.17440712242170317	2	210	1	Conversation
14.5181083	0.5000994769512219	0.48661613408623544	-0.15662527987064154	0.9383165694974812	2	210	1	Conversation
14.5347749	0.6537063981681107	0.39619769063939175	0.1526566934714099	0.0947493758306137	2	210	1	Conversation
14.5514417	0.8147216649874649	-0.5473456495713026	0.9060264618878217	-0.223222941659186	2	210	1	Conversation
14.5681083	0.815419165193034	-1.14273936340452	0.978429290135585	-0.8954452326914862	2	210	1	Conversation
14.5847752	0.7245176179787398	-0.9913653825336346	0.6621535976762624	-0.028864667384766656	2	210	1	Conversation
14.6014416	0.6330828330883784	-0.7001660439089159	0.10513861065622608	-0.5077643270271729	2	210	1	Conversation
14.6181084	0.6938145945577173	-0.8599754915020634	1.1396836678584203	-0.8529405938277828	2	210	1	Conversation
14.6347749	0.9474165944132912	-0.507646312612555	0.8199293498376344	-0.21373589637209928	2	210	1	Conversation
14.6514416	1.2764263509863887	0.13805732714551977	0.2719403140681599	-0.03310840069648447	2	210	1	Conversation
14.6681082	1.4814467404573235	-0.08734392288858776	-1.3895177141445227	-0.3713292192224202	2	210	1	Conversation
14.6847751	1.519494444560384	0.12193953059966299	-1.4759666358222288	-0.9898880909180904	2	210	1	Conversation
14.7014417	1.4568738398717291	0.45398410802357314	-1.8297880215821647	-0.6224689619509404	2	210	1	Conversation
14.7181085	1.0488710418633262	0.739645551479037	-0.08295197947235781	0.7396267552937315	2	210	1	Conversation
14.734775	0.11188310307991342	0.42287683881432825	1.7312063309936874	0.16456148412970417	2	210	1	Conversation
14.7514416	-0.6615957330508209	-0.4252109773813486	1.490433164534639	0.02368447970309014	2	210	1	Conversation
14.7681083	-1.4321364155168261	-1.600138961611112	1.1491535106432864	-0.49841711340324113	2	210	1	Conversation
14.7847749	-2.228852456560736	-2.3220966786418518	-0.5682977091219066	-0.012628118808042819	2	210	1	Conversation
14.8014417	-2.5111241806525073	-2.56156641466443	-1.475176678778349	-0.6090172990463875	2	210	1	Conversation
14.8181083	-1.7621881699536648	-2.4868674910682387	0.5202126615817922	-0.5544578565017837	2	210	1	Conversation
14.8347752	-0.6937839078172658	-1.9237480532580633	-0.19744144884841566	-0.7409380373092997	2	210	1	Conversation
14.8514416	-0.4283770599288356	-1.2169895439405196	0.7639326831959768	-1.7433507410262123	2	210	1	Conversation
14.8681084	-0.4895615106390049	-0.509214914323753	-0.05526813149850137	-0.5644324003140964	2	210	1	Conversation
14.8847749	-0.5247907229885486	0.028903829247283432	-2.384605030508168	-0.014396387393328039	2	210	1	Conversation
14.9014416	-0.3146039779858979	-0.22247021134421138	-2.622810320598311	-0.45629692107726877	2	210	1	Conversation
14.9181082	0.048536858994339946	-0.7214231304176212	-0.7206330819823986	-0.8962951223149321	2	210	1	Conversation
14.9347751	0.3042644230164553	-0.7394472922335813	0.7081470771157602	0.23025772236992442	2	210	1	Conversation
14.9514417	0.37150759336400335	-0.5446594708267405	-0.722714031279565	0.5488373108157745	2	210	1	Conversation
14.9681085	0.26085549948158615	-0.9990428629368446	-0.035437637488432434	-0.166187000953459	2	210	1	Conversation
14.984775	0.05332966676089573	-1.380331760938299	0.8264738421366754	1.126458301301107	2	210	1	Conversation
15.0014416	-0.07618940318127945	-1.1957237303805919	1.2032720551344822	0.2820867774649374	2	210	1	Conversation
15.0098	-0.09883265872010241	-0.8669375061425636	0.23036273261653065	-0.49186822010245973	2	210	1	Conversation
20.994175	-0.07155191841645046	2.8005889891658193	1.0308932560648563	1.176452741393975	2	210	2	TurnTaking
21.0108418	-0.35545405033514965	2.336440881860483	1.1743347427325537	0.6148003858831163	2	210	2	TurnTaking
21.0275084	-0.4083248937246656	-0.02892178381337224	-0.38155557328316025	-0.3372561743780837	2	210	2	TurnTaking
21.0441749	-0.58775461492485	-0.6641347461149077	-0.5802341186567834	0.14249440479369546	2	210	2	TurnTaking
21.0608415	-0.5641719620853826	-0.39826437891907984	-0.7275736785232624	0.1459907956213304	2	210	2	TurnTaking
21.0775084	-0.1929158053118321	0.11461028688266622	0.10932444829087942	1.1422942583476088	2	210	2	TurnTaking
21.0941751	0.6127536286375623	0.8338028940440433	0.09329484141868766	0.4216865549364589	2	210	2	TurnTaking
21.1108414	1.022939864918077	2.058399849028543	-0.24797482546955593	-0.8030718854674308	2	210	2	TurnTaking
21.1275083	1.2059274590979518	2.8005889891658193	-0.21575980812345597	0.177027043165816	2	210	2	TurnTaking
21.1441752	1.2245039169724758	2.8005889891658193	-0.12083663365179162	0.4530454112668936	2	210	2	TurnTaking
21.1608414	0.9416379468657489	2.2121579355901075	-0.3599414323349318	0.6850167664233424	2	210	2	TurnTaking
21.1775083	0.17061833118292846	2.1300294411395964	-0.43307329954602325	-0.543652860680645	2	210	2	TurnTaking
21.1941752	-0.894354806450898	0.37280209323940744	0.15707572482106338	0.3585123474689026	2	210	2	TurnTaking
21.2108418	-0.94538555409905	-0.4636135165562185	-0.7472727825624438	1.3780304436174715	2	210	2	TurnTaking
21.2275083	-1.2917233045253105	-0.5586682323254681	-1.2855622110042693	0.7568949304053604	2	210	2	TurnTaking
21.244175	-1.5441470355967994	-0.5254404017149965	-2.238485495095144	0.5679482242007348	2	210	2	TurnTaking
21.2608418	-1.219028886349855	-0.14260718693483673	-1.3216622916749514	0.34348493969968813	2	210	2	TurnTaking
21.2775084	-0.6420117346821386	-0.029539159702925265	-0.7953045420365119	-0.264988094299697	2	210	2	TurnTaking
21.2941749	-0.20748943449271465	0.7384146024357688	-0.6784987094423811	0.8308244948160236	2	210	2	TurnTaking
21.3108415	0.3540535401746474	1.7764657109429083	-0.3005803098001845	1.1160417996625531	2	210	2	TurnTaking
21.3275084	0.8480022464236884	1.2842913605435038	-0.4770939242139371	0.5687231249212069	2	210	2	TurnTaking
21.3441751	0.7620539979878193	0.4339020717566805	-0.2487234815806445	0.2878745599689778	2	210	2	TurnTaking
21.3608414	-0.15811530483136932	0.1994362162159557	0.023361397916954577	0.6921835531217755	2	210	2	TurnTaking
21.3775083	-0.360005539560537	0.5266233778183782	0.3793269192621848	0.4391851288264203	2	210	2	TurnTaking
21.3941752	-0.1623920206079023	0.4777136760368003	0.44658365986958304	-0.18357860620596977	2	210	2	TurnTaking
21.4108414	0.49143140094249016	0.5580993528552227	1.217997919035206	-1.1152803628367678	2	210	2	TurnTaking
21.4275083	0.8980181050430041	0.6886400868582708	1.082631039792201	-0.6248757420172447	2	210	2	TurnTaking
21.4441752	1.0888101515363244	0.4235534391520454	1.3336394424673974	-0.9756674877809429	2	210	2	TurnTaking
21.4608418	1.0887791287275832	-0.11394055980224813	1.4216016878920048	-0.5902227703532199	2	210	2	TurnTaking
21.4775083	1.261611628057357	-0.5034538295017399	0.07846386657399819	-0.5680505796086346	2	210	2	TurnTaking
21.494175	1.4816776832452982	-1.0003111269118958	1.1791883704749127	-1.0986598195603678	2	210	2	TurnTaking
21.5108418	1.5978900111576333	-1.4655636086495638	1.8088172750987754	-0.8865695567907116	2	210	2	TurnTaking
21.5275084	1.3500904513205851	-1.2982875982035742	1.9255934915843784	-0.8855384572661639	2	210	2	TurnTaking
21.5441749	0.9902028244019173	-0.4833861169370364	1.7368936854524908	-0.604570294524659	2	210	2	TurnTaking
21.5608415	0.8330953436403239	0.012315289394381897	2.1127580331222218	-0.7729447237736705	2	210	2	TurnTaking
21.5775084	0.9317026707747312	0.26003228842762444	2.080793899184566	-0.8725853402399382	2	210	2	TurnTaking
21.5941751	1.0247329832633465	0.7889515341859127	2.1414524459252893	0.7016668433131158	2	210	2	TurnTaking
21.6108414	0.6737391524279409	1.104924156602072	2.0532979195319427	0.7200479206543136	2	210	2	TurnTaking
21.6275083	0.42931132871813116	0.5523746568331942	1.4268945687627432	0.6477279642487074	2	210	2	TurnTaking
21.6441752	0.611925762827142	-0.7471328772722962	0.4665430939774555	0.7672295859804459	2	210	2	TurnTaking
21.6608414	0.6159312506186754	-1.2698886795517734	0.8520236777317738	0.23005824756285329	2	210	2	TurnTaking
21.6775083	0.6710880318294725	-1.0568867324321802	1.2447291501081454	-0.39998152583580565	2	210	2	TurnTaking
21.6941752	0.8569598608563602	0.017580366953498402	0.9832164755659148	-1.1539931019352523	2	210	2	TurnTaking
21.7108418	0.9009847719246741	1.1008748451714943	-1.1673658465949246	-0.2009992566985605	2	210	2	TurnTaking
21.7275083	0.8716318766592513	1.6801252427253768	0.5896999162553865	0.5336882049781327	2	210	2	TurnTaking
21.744175	0.8212348806753941	0.9904982050307237	1.1905703696635623	0.07928492541175677	2	210	2	TurnTaking
21.7608418	0.5695636743073822	-0.8063591966399031	-0.4379834912382448	-0.8739297485453512	2	210	2	TurnTaking
21.7775084	-0.23226779501768402	-1.9098828314999248	-0.29415835415291763	-1.1491424298873565	2	210	2	TurnTaking
21.7941749	-0.6458638811618914	-1.8396396710898324	0.4146457114112075	-0.823578473371798	2	210	2	TurnTaking
21.8108415	0.07527371716218348	-1.3572842044087985	1.4738129150285864	-0.6871116590411693	2	210	2	TurnTaking
21.8275084	0.5190337234289176	-0.8790330847285859	1.3934828252942786	-0.5925356423498324	2	210	2	TurnTaking
21.8441751	0.682630289413309	-0.05323243502545895	1.183414159918811	-0.14039217735373746	2	210	2	TurnTaking
21.8608414	0.6859107298462513	-0.0694771628871419	1.5090054533920674	-0.7188485284431584	2	210	2	TurnTaking
21.8775083	0.6603000716810403	-0.5650439164039954	1.6955014365538605	-0.7908140784204956	2	210	2	TurnTaking
21.8941752	0.8127080401012494	-0.8406773271694633	1.560461096866713	-0.6475655540492343	2	210	2	TurnTaking
21.9108414	1.0447010357014266	-0.43930631182212854	1.6774592435757592	-0.8081424973436191	2	210	2	TurnTaking
21.9275083	1.254379768156687	0.23380204504030172	1.502607876757472	-0.3290468529682484	2	210	2	TurnTaking
21.9441752	1.2173083980763324	0.6764084163607093	1.998740854632892	-0.6501844649315951	2	210	2	TurnTaking
21.9608418	1.054582243468637	0.2576558878098645	1.9851655398120358	-0.42234296853936015	2	210	2	TurnTaking
21.9775083	0.8509795496969262	-0.6910007986451815	1.9953869090643155	-0.7715840439106245	2	210	2	TurnTaking
21.994175	0.3632318597323682	-1.411785366416667	1.9076434615494902	-0.18149977206613827	2	210	2	TurnTaking
22.0108418	-0.33394194838769814	-1.5570701693166238	1.8899695225901258	0.8737415487065573	2	210	2	TurnTaking
22.0275084	-1.2131943823915068	-0.9246090455704673	1.4260623014219282	1.2406693685308123	2	210	2	TurnTaking
22.0441749	-1.8312108349092595	-0.35597775108786045	1.2115015005028722	0.4905884335211182	2	210	2	TurnTaking
22.0608415	-1.5444111726540866	-0.0011851053082556607	-0.4200898594223378	0.37667755977374334	2	210	2	TurnTaking
22.0775084	-0.48544493715861453	0.356636670397558	-0.478393502921373	0.1697921745400134	2	210	2	TurnTaking
22.0941751	-0.5846062430205506	0.8456068290023225	0.39300376082106	0.4045880822053363	2	210	2	TurnTaking
22.1108414	-0.6826711141849608	1.4855785248046405	0.48031213162572006	0.35162630189375	2	210	2	TurnTaking
22.1275083	-0.8412995989408611	0.9692116761444105	-1.0237254994424918	0.39074468027879117	2	210	2	TurnTaking
22.1441752	-0.7176285014410612	-0.5409069460674144	-0.7146189927075207	0.0997106617132932	2	210	2	TurnTaking
22.1608414	-0.291945042645127	-0.6116594286771073	-1.8154443935691043	1.2649879154709416	2	210	2	TurnTaking
22.1775083	0.026192088268973197	-0.7319062534212766	-0.999139472326854	0.5567283808582498	2	210	2	TurnTaking
22.1941752	0.39966947814842796	-1.6680855246898074	-0.3449129559987355	0.12782628123869205	2	210	2	TurnTaking
22.2108418	0.8679330714912783	-2.2666798143858613	0.25940902532105553	-1.4463396386699778	2	210	2	TurnTaking
22.2275083	0.9509350394626509	-1.433822543014172	0.4756562373981022	-1.2406918103893383	2	210	2	TurnTaking
22.244175	0.7974749546431158	-0.3969814244825527	0.5993141138501313	-1.0545221649283878	2	210	2	TurnTaking
22.2608418	0.76504282401859	0.2932663995537483	1.478788537272832	0.4310627102349948	2	210	2	TurnTaking
22.2775084	0.8333993671659928	0.35361972923499685	1.28870403305276	0.16056080358583727	2	210	2	TurnTaking
22.2941749	0.6787524383205974	-0.34468567215098395	1.3240172566441635	-1.3035588392105033	2	210	2	TurnTaking
22.3108415	0.26181918432174744	-2.081117704344182	0.8286465248121163	-1.4790041575795494	2	210	2	TurnTaking
22.3275084	0.18339618292064813	-2.387807496461157	0.7296421279445032	-0.8809768438869167	2	210	2	TurnTaking
22.3441751	0.3034615436786997	-1.7247632756520515	1.524861291434986	0.11713338449796179	2	210	2	TurnTaking
22.3608414	0.38005242663211264	-1.182628275846044	1.0953292570687911	-0.6654156145984269	2	210	2	TurnTaking
22.3775083	0.41818389040546944	-0.8751127220113585	1.027896178803456	-1.1793025304412796	2	210	2	TurnTaking
22.3941752	0.2881105715473485	-0.420736784443568	1.161713921777633	0.04749800501753913	2	210	2	TurnTaking
22.4108414	0.039772101204158285	-0.011294357800029462	0.5734302150551375	0.6760486578594879	2	210	2	TurnTaking
22.4275083	-0.5978512096213245	0.08990112914678491	0.3733423771305125	0.453632992736034	2	210	2	TurnTaking
22.4441752	-1.4290222787223532	-0.11350423808955862	0.6967265330160436	0.5341465864756086	2	210	2	TurnTaking
22.4608418	-1.4022740015601185	0.28926191635439985	0.29368311628533117	0.40842975278628596	2	210	2	TurnTaking
22.4775083	-4.170046369204423	0.8424352286407277	-0.5704458539171786	1.0783759584396573	2	210	2	TurnTaking
22.494175	-4.170046369204423	1.2706164083350675	-0.4008490344167343	0.6386378650194547	2	210	2	TurnTaking
22.5108418	-4.033797086500769	0.5581508218611285	-0.38601540787794053	0.013183241084160606	2	210	2	TurnTaking
22.5275084	-2.8918648884734712	0.2179132410857691	-0.9125488322507909	0.591936569574911	2	210	2	TurnTaking
22.5441749	-0.7783179789994461	0.5656450982007681	-1.2851552256785215	0.4025005432116618	2	210	2	TurnTaking
22.5608415	-0.9704723699795093	0.5392708953074267	0.349607610114712	-0.08554504074187695	2	210	2	TurnTaking
22.5775084	-1.4764118349901947	0.550337115853479	0.28137628905853773	0.29042709154736396	2	210	2	TurnTaking
22.5941751	-1.1324832272542176	0.08139344417242858	-0.4197729819768724	-0.727758042219911	2	210	2	TurnTaking
22.6108414	-0.746771327973004	-0.639938549194769	0.7282712683849257	-0.8433518748288668	2	210	2	TurnTaking
22.6275083	-0.25036650163758595	-1.0197521448869564	0.745244977796782	-0.28724440384335725	2	210	2	TurnTaking
22.6441752	-0.0198998282275005	-0.315375922617254	0.45691573735071805	0.23854868590023187	2	210	2	TurnTaking
22.6608414	-0.011091123276789279	0.08439248046149293	0.48007934602953756	-0.17070730253470867	2	210	2	TurnTaking
22.6775083	0.23741132476975116	0.24315980921649474	0.261009786759477	1.8908175230352633	2	210	2	TurnTaking
22.6941752	0.39025804434216443	0.43829017077349663	0.4453082778708489	1.2876333971719198	2	210	2	TurnTaking
22.7108418	0.54091809908127	0.2197567345464861	0.4129279771166095	0.10358492756193695	2	210	2	TurnTaking
22.7275083	0.7545535692000422	0.2573774316015254	0.4029740643609259	-1.307087214815642	2	210	2	TurnTaking
22.744175	0.7325885342449618	0.41193951681169594	0.349771418518006	-1.2020479883473292	2	210	2	TurnTaking
22.7608418	0.34535474460347804	0.6928742952286369	0.2561765273424568	-1.4502534756337706	2	210	2	TurnTaking
22.7775084	-0.5008278184646724	0.6658056330232254	0.7460462866089294	-1.4897886623614494	2	210	2	TurnTaking
22.7941749	-1.0730647984882762	0.849915526930232	1.1059364809594248	-0.003588726767839087	2	210	2	TurnTaking
22.8108415	-1.1919477470502877	0.830953653457188	0.5098228353126242	0.6781339496970602	2	210	2	TurnTaking
22.8275084	-1.5407832767632368	0.7170614856731735	0.7149907225099402	0.6088479914863181	2	210	2	TurnTaking
22.8441751	-1.7609834391215393	-0.005508838046104137	0.2542010483809194	0.4866479034106211	2	210	2	TurnTaking
22.8608414	-1.8459955964627774	-0.1865569745679557	0.6067879136831388	0.2691092419427274	2	210	2	TurnTaking
22.8775083	-1.4650831916036933	0.397113621081787	0.8732179063454961	1.0062164090984798	2	210	2	TurnTaking
22.8941752	-0.7880759818976543	0.31743261091445024	-0.849961012318298	0.8034712824367267	2	210	2	TurnTaking
22.9108414	-0.6297816571101996	-0.38754357472530926	-1.138840678168065	0.434874791982353	2	210	2	TurnTaking
22.9275083	-0.5295815303383976	-0.5166382410143641	0.39663129492884897	0.05487502735786163	2	210	2	TurnTaking
22.9441752	0.05101565345810969	-0.2805332189227424	0.34743317122991046	0.3054568691842766	2	210	2	TurnTaking
22.9608418	0.177731418044416	0.5289678474779707	-0.6049390245337352	1.5754014772871174	2	210	2	TurnTaking
22.9775083	0.0011859316912438563	0.7617906456703383	-0.5609797202919835	1.2802145301773529	2	210	2	TurnTaking
22.994175	-0.1916057564169695	0.3255820423066343	-0.3763351830999984	0.5105488244421045	2	210	2	TurnTaking
23.0108418	0.323395027844182	0.03796801354884688	0.4414161875568905	-0.7191958513445469	2	210	2	TurnTaking
23.0275084	0.7952031986772604	0.26472212839436837	0.42655239799766004	-1.0436721229508408	2	210	2	TurnTaking
23.0441749	0.7823526649304888	-0.8277203692868054	0.22653299035401459	-0.974153031114391	2	210	2	TurnTaking
23.0608415	0.08717406659549515	-0.2654194965825544	0.4432561649496973	-1.094539510059167	2	210	2	TurnTaking
23.0775084	-0.46490429230775915	0.32293150858882375	0.16734016752945052	0.06328359405226744	2	210	2	TurnTaking
23.0941751	-1.2427854441914692	-2.0083072403534574	0.045727609032430866	-0.3993813020044848	2	210	2	TurnTaking
23.1108414	-3.449902817572602	-1.0317089737750529	-0.11409103873909318	1.1445495717718006	2	210	2	TurnTaking
23.1275083	-0.7774050220564768	-0.39824145443651543	-0.31065101310807514	2.5147035894627368	2	210	2	TurnTaking
23.1441752	-0.30400582431793083	0.00754884635048592	-0.16379724360150633	2.244077364828965	2	210	2	TurnTaking
23.1608414	0.08737970349915486	-0.6641671093839034	0.5446417499768075	1.056960491760383	2	210	2	TurnTaking
23.1775083	0.3553121798435971	-1.1327746353782253	0.3888307069436612	0.2592858028766812	2	210	2	TurnTaking
23.1941752	0.1615570119324634	-0.36658207153051464	0.16530976535377775	1.4906826261770465	2	210	2	TurnTaking
23.2108418	-0.4580615470653061	0.4066374526594419	0.16199910869145429	1.2883495957326436	2	210	2	TurnTaking
23.2275083	-0.7218112624254049	1.15699719680496	-0.2983555384466657	0.490038815951998	2	210	2	TurnTaking
23.244175	-1.0893473412478427	1.4077665384541942	-0.9609795556759411	0.011120505171832615	2	210	2	TurnTaking
23.2608418	-1.278370201276923	1.416776976905277	-0.1941683723059957	0.4150865731000643	2	210	2	TurnTaking
23.2775084	-1.168053093391474	1.2336060381013445	-0.922579594416235	0.6151123340991607	2	210	2	TurnTaking
23.2941749	-0.90967830123736515	0.577721437015783	-0.7264516638822867	-0.5212000231473186	2	210	2	TurnTaking
23.3108415	-0.6917510471206709	-0.43363985767565905	-1.7233159058063285	-1.5937038315262215	2	210	2	TurnTaking
23.3275084	-0.7178376838085756	-0.5580205706606239	-1.1911395603678823	-1.3864651480135912	2	210	2	TurnTaking
23.3441751	-1.0275206561575838	-0.29066352255015593	-1.2323046585203017	0.4731270726895988	2	210	2	TurnTaking
23.3608414	-1.0732438444130141	0.5868005888713904	-1.7969643396020285	1.9336674613522462	2	210	2	TurnTaking
